0.000000	0.000000	0.000000
0.004975	0.000000	0.000000
0.009950	0.000000	0.000000
0.014925	0.000000	0.000000
0.019900	0.000000	0.000000
0.024876	0.000000	0.000000
0.029851	0.000000	0.000000
0.034826	0.000000	0.000000
0.039801	0.000000	0.000000
0.044776	0.000000	0.000000
0.049751	0.000000	0.000000
0.054726	0.000000	0.000000
0.059701	0.000000	0.000000
0.064677	0.000000	0.000000
0.069652	0.000000	0.000000
0.074627	0.000000	0.000000
0.079602	0.000000	0.000000
0.084577	0.000000	0.000000
0.089552	0.000000	0.000000
0.094527	0.000000	0.000000
0.099502	0.000000	0.000000
0.104478	0.000000	0.000000
0.109453	0.000000	0.000000
0.114428	0.000000	0.000000
0.119403	0.000000	0.000000
0.124378	0.000000	0.000000
0.129353	0.000000	0.000000
0.134328	0.000000	0.000000
0.139303	0.000000	0.000000
0.144279	0.000000	0.000000
0.149254	0.000000	0.000000
0.154229	0.000000	0.000000
0.159204	0.000000	0.000000
0.164179	0.000000	0.000000
0.169154	0.000000	0.000000
0.174129	0.000000	0.000000
0.179104	0.000000	0.000000
0.184080	0.000000	0.000000
0.189055	0.000000	0.000000
0.194030	0.000000	0.000000
0.199005	0.000000	0.000000
0.203980	0.000000	0.000000
0.208955	0.000000	0.000000
0.213930	0.000000	0.000000
0.218905	0.000000	0.000000
0.223881	0.000000	0.000000
0.228856	0.000000	0.000000
0.233831	0.000000	0.000000
0.238806	0.000000	0.000000
0.243781	0.000000	0.000000
0.248756	0.000000	0.000000
0.253731	0.000000	0.000000
0.258706	0.000000	0.000000
0.263682	0.000000	0.000000
0.268657	0.000000	0.000000
0.273632	0.000000	0.000000
0.278607	0.000000	0.000000
0.283582	0.000000	0.000000
0.288557	0.000000	0.000000
0.293532	0.000000	0.000000
0.298507	0.000000	0.000000
0.303483	0.000000	0.000000
0.308458	0.000000	0.000000
0.313433	0.000000	0.000000
0.318408	0.000000	0.000000
0.323383	0.000000	0.000000
0.328358	0.000000	0.000000
0.333333	0.000000	0.000000
0.338308	0.000000	0.000000
0.343284	0.000000	0.000000
0.348259	0.000000	0.000000
0.353234	0.000000	0.000000
0.358209	0.000000	0.000000
0.363184	0.000000	0.000000
0.368159	0.000000	0.000000
0.373134	0.000000	0.000000
0.378109	0.000000	0.000000
0.383085	0.000000	0.000000
0.388060	0.000000	0.000000
0.393035	0.000000	0.000000
0.398010	0.000000	0.000000
0.402985	0.000000	0.000000
0.407960	0.000000	0.000000
0.412935	0.000000	0.000000
0.417910	0.000000	0.000000
0.422886	0.000000	0.000000
0.427861	0.000000	0.000000
0.432836	0.000000	0.000000
0.437811	0.000000	0.000000
0.442786	0.000000	0.000000
0.447761	0.000000	0.000000
0.452736	0.000000	0.000000
0.457711	0.000000	0.000000
0.462687	0.000000	0.000000
0.467662	0.000000	0.000000
0.472637	0.000000	0.000000
0.477612	0.000000	0.000000
0.482587	0.000000	0.000000
0.487562	0.000000	0.000000
0.492537	0.000000	0.000000
0.497512	0.000000	0.000000
0.502488	0.000000	0.000000
0.507463	0.000000	0.000000
0.512438	0.000000	0.000000
0.517413	0.000000	0.000000
0.522388	0.000000	0.000000
0.527363	0.000000	0.000000
0.532338	0.000000	0.000000
0.537313	0.000000	0.000000
0.542289	0.000000	0.000000
0.547264	0.000000	0.000000
0.552239	0.000000	0.000000
0.557214	0.000000	0.000000
0.562189	0.000000	0.000000
0.567164	0.000000	0.000000
0.572139	0.000000	0.000000
0.577114	0.000000	0.000000
0.582090	0.000000	0.000000
0.587065	0.000000	0.000000
0.592040	0.000000	0.000000
0.597015	0.000000	0.000000
0.601990	0.000000	0.000000
0.606965	0.000000	0.000000
0.611940	0.000000	0.000000
0.616915	0.000000	0.000000
0.621891	0.000000	0.000000
0.626866	0.000000	0.000000
0.631841	0.000000	0.000000
0.636816	0.000000	0.000000
0.641791	0.000000	0.000000
0.646766	0.000000	0.000000
0.651741	0.000000	0.000000
0.656716	0.000000	0.000000
0.661692	0.000000	0.000000
0.666667	0.000000	0.000000
0.671642	0.000000	0.000000
0.676617	0.000000	0.000000
0.681592	0.000000	0.000000
0.686567	0.000000	0.000000
0.691542	0.000000	0.000000
0.696517	0.000000	0.000000
0.701493	0.000000	0.000000
0.706468	0.000000	0.000000
0.711443	0.000000	0.000000
0.716418	0.000000	0.000000
0.721393	0.000000	0.000000
0.726368	0.000000	0.000000
0.731343	0.000000	0.000000
0.736318	0.000000	0.000000
0.741294	0.000000	0.000000
0.746269	0.000000	0.000000
0.751244	0.000000	0.000000
0.756219	0.000000	0.000000
0.761194	0.000000	0.000000
0.766169	0.000000	0.000000
0.771144	0.000000	0.000000
0.776119	0.000000	0.000000
0.781095	0.000000	0.000000
0.786070	0.000000	0.000000
0.791045	0.000000	0.000000
0.796020	0.000000	0.000000
0.800995	0.000000	0.000000
0.805970	0.000000	0.000000
0.810945	0.000000	0.000000
0.815920	0.000000	0.000000
0.820896	0.000000	0.000000
0.825871	0.000000	0.000000
0.830846	0.000000	0.000000
0.835821	0.000000	0.000000
0.840796	0.000000	0.000000
0.845771	0.000000	0.000000
0.850746	0.000000	0.000000
0.855721	0.000000	0.000000
0.860697	0.000000	0.000000
0.865672	0.000000	0.000000
0.870647	0.000000	0.000000
0.875622	0.000000	0.000000
0.880597	0.000000	0.000000
0.885572	0.000000	0.000000
0.890547	0.000000	0.000000
0.895522	0.000000	0.000000
0.900498	0.000000	0.000000
0.905473	0.000000	0.000000
0.910448	0.000000	0.000000
0.915423	0.000000	0.000000
0.920398	0.000000	0.000000
0.925373	0.000000	0.000000
0.930348	0.000000	0.000000
0.935323	0.000000	0.000000
0.940299	0.000000	0.000000
0.945274	0.000000	0.000000
0.950249	0.000000	0.000000
0.955224	0.000000	0.000000
0.960199	0.000000	0.000000
0.965174	0.000000	0.000000
0.970149	0.000000	0.000000
0.975124	0.000000	0.000000
0.980100	0.000000	0.000000
0.985075	0.000000	0.000000
0.990050	0.000000	0.000000
0.995025	0.000000	0.000000
1.000000	0.000000	-0.000000

0.000000	0.009901	0.000000
0.004975	0.009901	0.000000
0.009950	0.009901	0.000000
0.014925	0.009901	0.000000
0.019900	0.009901	0.000000
0.024876	0.009901	0.000000
0.029851	0.009901	0.000000
0.034826	0.009901	0.000000
0.039801	0.009901	0.000000
0.044776	0.009901	0.000000
0.049751	0.009901	0.000000
0.054726	0.009901	0.000000
0.059701	0.009901	0.000000
0.064677	0.009901	0.000000
0.069652	0.009901	0.000000
0.074627	0.009901	0.000000
0.079602	0.009901	0.000000
0.084577	0.009901	0.000000
0.089552	0.009901	0.000000
0.094527	0.009901	0.000000
0.099502	0.009901	0.000000
0.104478	0.009901	0.000000
0.109453	0.009901	0.000000
0.114428	0.009901	0.000000
0.119403	0.009901	0.000000
0.124378	0.009901	0.000000
0.129353	0.009901	0.000000
0.134328	0.009901	0.000000
0.139303	0.009901	0.000000
0.144279	0.009901	0.000000
0.149254	0.009901	0.000000
0.154229	0.009901	0.000000
0.159204	0.009901	0.000000
0.164179	0.009901	0.000000
0.169154	0.009901	0.000000
0.174129	0.009901	0.000000
0.179104	0.009901	0.000000
0.184080	0.009901	0.000000
0.189055	0.009901	0.000000
0.194030	0.009901	0.000000
0.199005	0.009901	0.000000
0.203980	0.009901	0.000000
0.208955	0.009901	0.000000
0.213930	0.009901	0.000000
0.218905	0.009901	0.000000
0.223881	0.009901	0.000000
0.228856	0.009901	0.000000
0.233831	0.009901	0.000000
0.238806	0.009901	0.000000
0.243781	0.009901	0.000000
0.248756	0.009901	0.000000
0.253731	0.009901	0.000000
0.258706	0.009901	0.000000
0.263682	0.009901	0.000000
0.268657	0.009901	0.000000
0.273632	0.009901	0.000000
0.278607	0.009901	0.000000
0.283582	0.009901	0.000000
0.288557	0.009901	0.000000
0.293532	0.009901	0.000000
0.298507	0.009901	0.000000
0.303483	0.009901	0.000000
0.308458	0.009901	0.000000
0.313433	0.009901	0.000000
0.318408	0.009901	0.000000
0.323383	0.009901	0.000000
0.328358	0.009901	0.000000
0.333333	0.009901	0.000000
0.338308	0.009901	0.000000
0.343284	0.009901	0.000000
0.348259	0.009901	0.000000
0.353234	0.009901	0.000000
0.358209	0.009901	0.000000
0.363184	0.009901	0.000000
0.368159	0.009901	0.000000
0.373134	0.009901	0.000000
0.378109	0.009901	0.000000
0.383085	0.009901	0.000000
0.388060	0.009901	0.000000
0.393035	0.009901	0.000000
0.398010	0.009901	0.000000
0.402985	0.009901	0.000000
0.407960	0.009901	0.000000
0.412935	0.009901	0.000000
0.417910	0.009901	0.000000
0.422886	0.009901	0.000000
0.427861	0.009901	0.000000
0.432836	0.009901	0.000000
0.437811	0.009901	0.000000
0.442786	0.009901	0.000000
0.447761	0.009901	0.000000
0.452736	0.009901	0.000000
0.457711	0.009901	0.000000
0.462687	0.009901	0.000000
0.467662	0.009901	0.000000
0.472637	0.009901	0.000000
0.477612	0.009901	0.000000
0.482587	0.009901	0.000000
0.487562	0.009901	0.000000
0.492537	0.009901	0.000000
0.497512	0.009901	0.000000
0.502488	0.009901	-0.000000
0.507463	0.009901	-0.000000
0.512438	0.009901	-0.000000
0.517413	0.009901	-0.000000
0.522388	0.009901	-0.000000
0.527363	0.009901	-0.000000
0.532338	0.009901	-0.000000
0.537313	0.009901	-0.000000
0.542289	0.009901	-0.000000
0.547264	0.009901	-0.000000
0.552239	0.009901	-0.000000
0.557214	0.009901	-0.000000
0.562189	0.009901	-0.000000
0.567164	0.009901	-0.000000
0.572139	0.009901	-0.000000
0.577114	0.009901	-0.000000
0.582090	0.009901	-0.000000
0.587065	0.009901	-0.000000
0.592040	0.009901	-0.000000
0.597015	0.009901	-0.000000
0.601990	0.009901	-0.000000
0.606965	0.009901	-0.000000
0.611940	0.009901	-0.000000
0.616915	0.009901	-0.000000
0.621891	0.009901	-0.000000
0.626866	0.009901	-0.000000
0.631841	0.009901	-0.000000
0.636816	0.009901	-0.000000
0.641791	0.009901	-0.000000
0.646766	0.009901	-0.000000
0.651741	0.009901	-0.000000
0.656716	0.009901	-0.000000
0.661692	0.009901	-0.000000
0.666667	0.009901	-0.000000
0.671642	0.009901	-0.000000
0.676617	0.009901	-0.000000
0.681592	0.009901	-0.000000
0.686567	0.009901	-0.000000
0.691542	0.009901	-0.000000
0.696517	0.009901	-0.000000
0.701493	0.009901	-0.000000
0.706468	0.009901	-0.000000
0.711443	0.009901	-0.000000
0.716418	0.009901	-0.000000
0.721393	0.009901	-0.000000
0.726368	0.009901	-0.000000
0.731343	0.009901	-0.000000
0.736318	0.009901	-0.000000
0.741294	0.009901	-0.000000
0.746269	0.009901	-0.000000
0.751244	0.009901	-0.000000
0.756219	0.009901	-0.000000
0.761194	0.009901	-0.000000
0.766169	0.009901	-0.000000
0.771144	0.009901	-0.000000
0.776119	0.009901	-0.000000
0.781095	0.009901	-0.000000
0.786070	0.009901	-0.000000
0.791045	0.009901	-0.000000
0.796020	0.009901	-0.000000
0.800995	0.009901	-0.000000
0.805970	0.009901	-0.000000
0.810945	0.009901	-0.000000
0.815920	0.009901	-0.000000
0.820896	0.009901	-0.000000
0.825871	0.009901	-0.000000
0.830846	0.009901	-0.000000
0.835821	0.009901	-0.000000
0.840796	0.009901	-0.000000
0.845771	0.009901	-0.000000
0.850746	0.009901	-0.000000
0.855721	0.009901	-0.000000
0.860697	0.009901	-0.000000
0.865672	0.009901	-0.000000
0.870647	0.009901	-0.000000
0.875622	0.009901	-0.000000
0.880597	0.009901	-0.000000
0.885572	0.009901	-0.000000
0.890547	0.009901	-0.000000
0.895522	0.009901	-0.000000
0.900498	0.009901	-0.000000
0.905473	0.009901	-0.000000
0.910448	0.009901	-0.000000
0.915423	0.009901	-0.000000
0.920398	0.009901	-0.000000
0.925373	0.009901	-0.000000
0.930348	0.009901	-0.000000
0.935323	0.009901	-0.000000
0.940299	0.009901	-0.000000
0.945274	0.009901	-0.000000
0.950249	0.009901	-0.000000
0.955224	0.009901	-0.000000
0.960199	0.009901	-0.000000
0.965174	0.009901	-0.000000
0.970149	0.009901	-0.000000
0.975124	0.009901	-0.000000
0.980100	0.009901	-0.000000
0.985075	0.009901	-0.000000
0.990050	0.009901	-0.000000
0.995025	0.009901	0.000000
1.000000	0.009901	-0.031084

0.000000	0.019802	0.000000
0.004975	0.019802	0.000000
0.009950	0.019802	0.000000
0.014925	0.019802	0.000000
0.019900	0.019802	0.000000
0.024876	0.019802	0.000000
0.029851	0.019802	0.000000
0.034826	0.019802	0.000000
0.039801	0.019802	0.000000
0.044776	0.019802	0.000000
0.049751	0.019802	0.000000
0.054726	0.019802	0.000000
0.059701	0.019802	0.000000
0.064677	0.019802	0.000000
0.069652	0.019802	0.000000
0.074627	0.019802	0.000000
0.079602	0.019802	0.000000
0.084577	0.019802	0.000000
0.089552	0.019802	0.000000
0.094527	0.019802	0.000000
0.099502	0.019802	0.000000
0.104478	0.019802	0.000000
0.109453	0.019802	0.000000
0.114428	0.019802	0.000000
0.119403	0.019802	0.000000
0.124378	0.019802	0.000000
0.129353	0.019802	0.000000
0.134328	0.019802	0.000000
0.139303	0.019802	0.000000
0.144279	0.019802	0.000000
0.149254	0.019802	0.000000
0.154229	0.019802	0.000000
0.159204	0.019802	0.000000
0.164179	0.019802	0.000000
0.169154	0.019802	0.000000
0.174129	0.019802	0.000000
0.179104	0.019802	0.000000
0.184080	0.019802	0.000000
0.189055	0.019802	0.000000
0.194030	0.019802	0.000000
0.199005	0.019802	0.000000
0.203980	0.019802	0.000000
0.208955	0.019802	0.000000
0.213930	0.019802	0.000000
0.218905	0.019802	0.000000
0.223881	0.019802	0.000000
0.228856	0.019802	0.000000
0.233831	0.019802	0.000000
0.238806	0.019802	0.000000
0.243781	0.019802	0.000000
0.248756	0.019802	0.000000
0.253731	0.019802	0.000000
0.258706	0.019802	0.000000
0.263682	0.019802	0.000000
0.268657	0.019802	0.000000
0.273632	0.019802	0.000000
0.278607	0.019802	0.000000
0.283582	0.019802	0.000000
0.288557	0.019802	0.000000
0.293532	0.019802	0.000000
0.298507	0.019802	0.000000
0.303483	0.019802	0.000000
0.308458	0.019802	0.000000
0.313433	0.019802	0.000000
0.318408	0.019802	0.000000
0.323383	0.019802	0.000000
0.328358	0.019802	0.000000
0.333333	0.019802	0.000000
0.338308	0.019802	0.000000
0.343284	0.019802	0.000000
0.348259	0.019802	0.000000
0.353234	0.019802	0.000000
0.358209	0.019802	0.000000
0.363184	0.019802	0.000000
0.368159	0.019802	0.000000
0.373134	0.019802	0.000000
0.378109	0.019802	0.000000
0.383085	0.019802	0.000000
0.388060	0.019802	0.000000
0.393035	0.019802	0.000000
0.398010	0.019802	0.000000
0.402985	0.019802	0.000000
0.407960	0.019802	0.000000
0.412935	0.019802	0.000000
0.417910	0.019802	0.000000
0.422886	0.019802	0.000000
0.427861	0.019802	0.000000
0.432836	0.019802	0.000000
0.437811	0.019802	0.000000
0.442786	0.019802	0.000000
0.447761	0.019802	0.000000
0.452736	0.019802	0.000000
0.457711	0.019802	0.000000
0.462687	0.019802	0.000000
0.467662	0.019802	0.000000
0.472637	0.019802	0.000000
0.477612	0.019802	0.000000
0.482587	0.019802	0.000000
0.487562	0.019802	0.000000
0.492537	0.019802	0.000000
0.497512	0.019802	0.000000
0.502488	0.019802	-0.000000
0.507463	0.019802	-0.000000
0.512438	0.019802	-0.000000
0.517413	0.019802	-0.000000
0.522388	0.019802	-0.000000
0.527363	0.019802	-0.000000
0.532338	0.019802	-0.000000
0.537313	0.019802	-0.000000
0.542289	0.019802	-0.000000
0.547264	0.019802	-0.000000
0.552239	0.019802	-0.000000
0.557214	0.019802	-0.000000
0.562189	0.019802	-0.000000
0.567164	0.019802	-0.000000
0.572139	0.019802	-0.000000
0.577114	0.019802	-0.000000
0.582090	0.019802	-0.000000
0.587065	0.019802	-0.000000
0.592040	0.019802	-0.000000
0.597015	0.019802	-0.000000
0.601990	0.019802	-0.000000
0.606965	0.019802	-0.000000
0.611940	0.019802	-0.000000
0.616915	0.019802	-0.000000
0.621891	0.019802	-0.000000
0.626866	0.019802	-0.000000
0.631841	0.019802	-0.000000
0.636816	0.019802	-0.000000
0.641791	0.019802	-0.000000
0.646766	0.019802	-0.000000
0.651741	0.019802	-0.000000
0.656716	0.019802	-0.000000
0.661692	0.019802	-0.000000
0.666667	0.019802	-0.000000
0.671642	0.019802	-0.000000
0.676617	0.019802	-0.000000
0.681592	0.019802	-0.000000
0.686567	0.019802	-0.000000
0.691542	0.019802	-0.000000
0.696517	0.019802	-0.000000
0.701493	0.019802	-0.000000
0.706468	0.019802	-0.000000
0.711443	0.019802	-0.000000
0.716418	0.019802	-0.000000
0.721393	0.019802	-0.000000
0.726368	0.019802	-0.000000
0.731343	0.019802	-0.000000
0.736318	0.019802	-0.000000
0.741294	0.019802	-0.000000
0.746269	0.019802	-0.000000
0.751244	0.019802	-0.000000
0.756219	0.019802	-0.000000
0.761194	0.019802	-0.000000
0.766169	0.019802	-0.000000
0.771144	0.019802	-0.000000
0.776119	0.019802	-0.000000
0.781095	0.019802	-0.000000
0.786070	0.019802	-0.000000
0.791045	0.019802	-0.000000
0.796020	0.019802	-0.000000
0.800995	0.019802	-0.000000
0.805970	0.019802	-0.000000
0.810945	0.019802	-0.000000
0.815920	0.019802	-0.000000
0.820896	0.019802	-0.000000
0.825871	0.019802	-0.000000
0.830846	0.019802	-0.000000
0.835821	0.019802	-0.000000
